,artist,title,words
30,Badlands,Walking Attitude,"Stone cold hot, never saw the light of day
Said I'm dreaming night and day on the way
Tell me to lie and turn my way
Feel the channel on
I know you know my name now
Remember babe my face now
Remember time it shows no fear
Walking Attitude
Sticks and stones will break my bones
So many names that I've heard
My old lady stands out of turn
Well I know you know my name now
Remember babe this face now
Remember time it shows no fear
In love say no
Oh
In love say no
Stand alone
Take a chance, you know her
Stand alone
Had a lot of chances
Stand alone
Stay alive, chances
Stand aloneEmbedShare Url:CopyEmbed:Copy"
31,Badlands,Whiskey Dust,"Give it to me, one time
It's been a long time since I seen you girl takin' time on me
All the boys 'round town they tell me you just got back in the scene
I'm fightin' it hard for you, baby
Still lovin' you
Yeah, yeah, yeah, yeah, yeah
You're turnin' me on
I'm soakin' my head in this rusty old bar
Hearin' a jukebox playin' old guitar
Your love is whiskey
Whiskey through my bones
Your love is whiskey dust
Burnin' through my bones
Seen you walking down the other hot night, sweet child
Memory lane has burned a shotgun hole in my soul
I'm fightin' hard for you, baby
Still lovin' you
Yeah, yeah, yeah, yeah
You're turnin' me on
I'm soakin' my head in this rusty old bar
Hearin' a jukebox playin' old guitar
Your love is whiskey
Whiskey through my bones
Your love is whiskey dust
Burnin' through my bones
Yeah, yeah, yeah
Since I've been away the boys they tell me you're a dancin' girl
Swingin' your hips winkin' your eyes you're a circus on the town
I'm fightin' it hard for you baby
Still lovin' you
Yeah, yeah, yeah, yeah
You're turnin' me on, and on, and on, on, on, on
I'm soakin' my head in this rusty old bar
Hearin' a jukebox playin' old guitar
Your love is whiskey (whiskey)
Whiskey through my bones, yeah
Whiskey dust burnin' through my bones
Whiskey woman burnin' through my soul, soul, soul
Whiskey dust burnin' through my bones, yeahEmbedShare Url:CopyEmbed:Copy"
32,Badlands,Winter's Call,"Fall leaves have changed their color
Winter's on its way
I'm lookin' for the sunny part of town
And leaving on, I hear the wicked cold winds call me
They say, don't fly away
Ooh, oh, oh, ah-ha, ha
Drink the warm wines
Feel the heat from a fire's blaze
You take a long walk in those lonely winter days
You hear her cry out in the cold baby hold me, hold me
Don't fly away
Ooh, oh, oh, oh, oh
Winter's cold winds call me
Gonna leave it all behind
Summer breezes fill my mind, fill my mind
Oh, yes they do now
Winter's cold winds call me
Gonna leave it all behind
Summer breezes fill my mind, fill my mind
All your love is what I need from you
All your love is gonna keep me warm through the winter's storm
I give it to you baby
Give it to you now mama
Winter's cold winds call me
Gonna leave it all behind
Summer breezes fill my mind, they fill my mind
All your love is what I need from you
All your love is gonna keep me warm through the winter's storm
I give it to you baby
I give it to you now mama
Give it to you baby
All you love, oh, stick it
All your love is what I need from you
All your love is gonna keep me warm, so warm
All your love is what I need from you
All your love is gonna keep me warm through the winter's storm
I give it to you, baby
Give it to me now, mama
I give to you, baby
Give it to me now, baby, oh ah
All your love, all your love, all your love, all your love
I need it from you now baby (all your love)
Give it to me now mama (all your love)
All your love, all your love
Give it to me now, baby
Give it to you now, mama
All your love, all your love
All your love, all your love
Love, oh
It's what I need from you babyEmbedShare Url:CopyEmbed:Copy"
33,Bang Tango,20th Century Boy,"Friends say it's good, friends say it's fine
Everybody says it's just like rock'n'roll
I move like a cat, talk like a rat
Sting like a bee, babe I wanna be your man
Well it's plain to see you were meant for me, yeah
I'm your boy, your 20th century toy
Friends say it's good, friends say it's fine
Everybody says it's just like rock'n'roll
Fly like a plane, love like a car
Hold lots of hands, babe i wanna be your man - oh
Well it's plain to see you were meant for me, yeah
I'm your toy, your 20th century boy
20th century boy, I wanna be your toy
20th century boy, I wanna be your toy
20th century boy, I wanna be your toy
20th century boy, I wanna be your toy
Friends say it's good, friends say it's fine
Everybody says it's just like rock'n'roll
Move like a cat, talk like a rat
Sting like a bee, babe i wanna be your man
Well it's plain to see you were meant for me, yeah
I'm your toy, your 20th century boy
20th century boy, I wanna be your toy
20th century boy, I wanna be your toy
20th century boy, I wanna be your toy
20th century boy, I wanna be your toy
I wanna be your toyEmbedShare Url:CopyEmbed:Copy"
34,Bang Tango,Attack Of Life,"Splits your heart at the seams
With the coldness of it all
Feel that life's just a dream
And you lost the ball
Don't cry
Just do it
You think your world's up and down
And you got no place to go
You got your head spinning round
Need your poison just to show
Don't cry
Just do it
Bringing on the attack of life
Bringing on the night - with love
You got yourself in a hole
And you can't get out
Such a shame you lose control
Better turn around
Don't cry
Just do it
Bringing on the attack of life
Bringing on the night - with love
Have you ever stood on the edge
Felt the heat of the sun?
Have you ever stood in the dark
Watch the moon glow?
Have you ever felt the pain from
A shotgun?
Have you ever cried the tears of
The lonely?
From the midnight - with love
Bringing on the attack of life
Bringing on the night - with loveEmbedShare Url:CopyEmbed:Copy"
35,Bang Tango,Big Line,"Big bad Sally's got a big bad problem
In the valley tonight
She's got an uptight boyfriend
And he says he don't dig her
But you know she's doin'
Fine - so dig it
Down in the city where the bad brass is shakin'
And the holy man, he's snakin'
They like to move when they walk
They like to funk when they talk
And you know just what they're doin'
They draw a big line
It's alright
So, have a good time
Tonight
And draw a big line
It's alright
You've got to do a little shake
You've got to do it, do it
Do me alright
Well, it feels a little dirty
And it feels a little cheap
But you know what it's good for
You've got to watch what you do
You've got to watch what you say
If you wanna even the score
I said come on over here and I'll make you feel fine
I'll take you downstairs, gonna ease your mind
But let's get it straight
What you take me for, an upright down right
Ain't that kind of a guy
Marshmallow lover step back
Stop doin' watcha doin'
You've got your feet in the beatEmbedShare Url:CopyEmbed:Copy"
36,Bang Tango,Breaking Up A Heart Of Stone,"Misery she loves you
You're her company
Silent nights you wonder
Why you cannot sleep
Well, I've seen you standing there
But you stand alone
I've seen your smiling eyes
But where will you go alone now?
Breaking up a heart of stone
That chilled to the bone
That left you alone
Yes I'm breaking up a heart of stone
Now I'm taking you home
Full of life, you're still crying
In your sleep
All you pain
All your anger's gone too deep
I've seen you dancing there
But you dance alone
I've seen your smiling eyes
But your blood runs so cold
Breaking up a heart of stone
That chilled to the bone
Breaking up a heart of stone
That's left you alone
Breaking up a heart of stone
Now I'm taking you home
Breaking up a heart of stone
That chilled to the bone
Breaking up a heart of stone
That crushed me so
Breaking up a heart of stone
Now I'm taking you home
You see...
You beg...
I wait...
What time?EmbedShare Url:CopyEmbed:Copy"
37,Bang Tango,Cactus Juice,"Sunshine baby, why can't you see
All your greedy lil' talk, well
What you're doin' to me
I've got to show you
I've got to, got to show you my way
I'll show you the way
Yeah, yeah, yeah, well
My sunshine baby, your back breaking love
Is gonna drive me insane
Sunshine mama, she done stole my heart, she did
She took me to the other side, jack
Tried to take me apart, oh no
I've got to move you
I've got to, got to make you stay
Yeah, you'll never get away
Oh yeah, well
My sunshine baby, your back breaking love
Is gonna drive me insane
Let me tell you something baby, I'm insane
Let me tell you something little sunshine
Got this back breaking love to the other side
Gonna steal your heart, tear it apart
Let me tell you something baby
What you're trying to do, so
I'm gonna show you
I've got to, got to make you stay
Oh yeah
My sunshine baby
You're back, I'm jacked
Do it
Sometimes you just gotta stop
Sometimes when you can't get it up
Sometimes when you just don't see
Let me tell you something baby
What you do to me
So, I'm gonna show you
I've got to, gotta make you stay
Make you stay, oh yeah, well
My sunshine baby, you're back
I'm jacked
Never come back
Never come back
Never coming back, oh yeahEmbedShare Url:CopyEmbed:Copy"
38,Bang Tango,Dancin' On Coals,"Well I'm always too fast
They're always too slow
And that I'll make you see
That I'm smart as a cracker
And I crack like a whip
Gonna make you believe
I've lived a million times before
And I've seen a million ways
That psychedelic crap coming through the front door
Gettin' kicked out the back, yeah
Sometimes I get tired and I can not sleep
Sometimes I lose control, it takes control of me
And when I'm fallin' down, down on my knees
Takin' me, takin' me, takin' me
Well, I'm dancin' on coals
I'm dancin' with the angels
And I'll do anything, just make me get a smile, yeah
I'm dancin' on coals
I'm dancin' with the angels
I'll do anything, just make me crack a smile
Grip tight to the things I like
And I always steal away
Well, bless those ones with faceless lies
'Cause they carry such a heavy strain
Don't go lookin' for answers
'Cause the road is always bent
The fools use the system
But I know that it's spent
Ain't no fool, no
Got a good thing goin' in life
God knows I'd give it a try
Got a shot of love and there ain't no hate
Don't you know, I'll make no mistakes?
Dancin' all my way through life
I know just what I like
I know just what I want
I know just who I am
I'm dancin' all the way
I'm a modern man
Last night I took a midnight flight
Across the stars
Sat there lookin' down on earth
Straight down from Mars
I know just what I want
I know just who I am
I'm dancin' all the way
Well, I'm back down on earth
And I'm dancin' againEmbedShare Url:CopyEmbed:Copy"
39,Bang Tango,Do What You're Told,"Sister your time has come
Got to lay it down
Got to get things done
But you're looking so hard
And you just can't see
Trying so hard dragging on me
I'll tell you something baby
I'll tell you what I know
It's oh so cold - do what you're told
It's hard when they're telling you no
I said it's oh so cold - do what you're told
With all the lies that they hold
Inside their hands
Mother, got to lay it down
To be number one
On this side of town
But, you're looking so hard
You just can't see
Trying so hard dragging on me
I'll tell you something baby
I'll tell what I know
It's oh so cold - do what you're told
With all the lies that they hold
Inside their hands
Stop those lies
Just don't see
Stop those lies
Get away from me
It's oh so cold - do what you're told
It's hard when they're telling you no
I said it's oh so cold - do what you're told
With all the lies that they hold
Inside their handsEmbedShare Url:CopyEmbed:Copy"
